original_index,image_link,predicted_value
6009,https://m.media-amazon.com/images/I/41F4DoxM4GL.jpg,18m+
6026,https://m.media-amazon.com/images/I/41F7rRddCOL.jpg,31.5 pounds
6038,https://m.media-amazon.com/images/I/41FBlWUwByL.jpg,150lbs
6039,https://m.media-amazon.com/images/I/41FCKuW+tzL.jpg,10.6 lbs
6062,https://m.media-amazon.com/images/I/41FHf97g7BL.jpg,550 LB
6066,https://m.media-amazon.com/images/I/41FIF8ooMfL.jpg,90 LBS
6091,https://m.media-amazon.com/images/I/41FOg9-ViyL.jpg,1 lb
6093,https://m.media-amazon.com/images/I/41FPAVtvdAL.jpg,55lb
6095,https://m.media-amazon.com/images/I/41FPqo0fmCL.jpg,500lb
6114,https://m.media-amazon.com/images/I/41FTWdRoXgL.jpg,300 lbs
6127,https://m.media-amazon.com/images/I/41FWXpgCsLL.jpg,350 lbs
6135,https://m.media-amazon.com/images/I/41FXavb791L.jpg,200 LB
6150,https://m.media-amazon.com/images/I/41FZfP7pw7L.jpg,250kg
6168,https://m.media-amazon.com/images/I/41Fe6+8g3OL.jpg,180lbs
6171,https://m.media-amazon.com/images/I/41FeFPKfofL.jpg,12.0 pound
6190,https://m.media-amazon.com/images/I/41FkXno-XpL.jpg,330 lbs
6210,https://m.media-amazon.com/images/I/41FoHYlIF8L.jpg,15kg
6211,https://m.media-amazon.com/images/I/41Fov4XoobS.jpg,10 pounds
6253,https://m.media-amazon.com/images/I/41Fz4cMH9-L.jpg,320LB
6258,https://m.media-amazon.com/images/I/41G+ne0bhtL.jpg,1000 pound
6262,https://m.media-amazon.com/images/I/41G-21F0GeL.jpg,24.3 LB
6269,https://m.media-amazon.com/images/I/41G-A1DcnSL.jpg,220lb/100kg
6366,https://m.media-amazon.com/images/I/41GJPvJbxWL.jpg,300LBS
6371,https://m.media-amazon.com/images/I/41GKczNm0LL.jpg,450lb
6376,https://m.media-amazon.com/images/I/41GLh30F+aL.jpg,33 Lbs
6378,https://m.media-amazon.com/images/I/41GMTPC9vOL.jpg,1000 gram
6399,https://m.media-amazon.com/images/I/41GRXcOTjSL.jpg,200lbs
6438,https://m.media-amazon.com/images/I/41GbZ0T+yZL.jpg,500 gram
6443,https://m.media-amazon.com/images/I/41GcEt8MsNS.jpg,100 lb
6444,https://m.media-amazon.com/images/I/41GcHd88q2L.jpg,300 LB
6449,https://m.media-amazon.com/images/I/41GdnNU-eEL.jpg,265 pounds
6465,https://m.media-amazon.com/images/I/41GgRgdEwGL.jpg,49cc
6489,https://m.media-amazon.com/images/I/41GmLMEil8L.jpg,36 inch
6525,https://m.media-amazon.com/images/I/41GsZUKeuvL.jpg,650lb
6559,https://m.media-amazon.com/images/I/41H1g4kyftL.jpg,5kg
6561,https://m.media-amazon.com/images/I/41H2Tz6vXBL.jpg,300lbs
6576,https://m.media-amazon.com/images/I/41H5QGzGaXL.jpg,600 lb
6645,https://m.media-amazon.com/images/I/41HLArerOvL.jpg,400lbs
6661,https://m.media-amazon.com/images/I/41HOUBk+sjL.jpg,350 pounds
6671,https://m.media-amazon.com/images/I/41HQpSKTBnL.jpg,60kg
6676,https://m.media-amazon.com/images/I/41HRm00YA3L.jpg,17.1 inch
6713,https://m.media-amazon.com/images/I/41HazqdcGzL.jpg,12.0 inch
6747,https://m.media-amazon.com/images/I/41Hi8v8RZ6S.jpg,40KG
6767,https://m.media-amazon.com/images/I/41HlkqoKqTS.jpg,360Lbs
6773,https://m.media-amazon.com/images/I/41HnVC89tiL.jpg,44 lb
6783,https://m.media-amazon.com/images/I/41Hp-3Er4CL.jpg,40 pounds
6802,https://m.media-amazon.com/images/I/41HstLNSqyL.jpg,12.3 kg
6803,https://m.media-amazon.com/images/I/41HsxO9GkyL.jpg,176 pounds
6813,https://m.media-amazon.com/images/I/41HwsvKFCRL.jpg,450 LBS
6817,https://m.media-amazon.com/images/I/41HxrQeaGjL.jpg,100.0 pound
6822,https://m.media-amazon.com/images/I/41I-UpdJGEL.jpg,70 inch
6823,https://m.media-amazon.com/images/I/41I-n+jDYHL.jpg,300 LBS
6855,https://m.media-amazon.com/images/I/41I6CEmb-AL.jpg,660lb
6861,https://m.media-amazon.com/images/I/41I8oGg5kcL.jpg,50 pounds
6862,https://m.media-amazon.com/images/I/41I9IECGiWL.jpg,4 adults or 7 kids
6866,https://m.media-amazon.com/images/I/41IAG1iALTL.jpg,185 LBS
6903,https://m.media-amazon.com/images/I/41IJnh-qvIL.jpg,40lb
6905,https://m.media-amazon.com/images/I/41IL8etJFbL.jpg,220lb
6906,https://m.media-amazon.com/images/I/41ILbNdtJdL.jpg,500 gram
6920,https://m.media-amazon.com/images/I/41IONwwgSwL.jpg,265 lbs
6921,https://m.media-amazon.com/images/I/41IOUyOC-4S.jpg,30 pounds
6977,https://m.media-amazon.com/images/I/41Ia9FjNV9L.jpg,33 pounds
6983,https://m.media-amazon.com/images/I/41Ibo4nNfbL.jpg,100 gram
6984,https://m.media-amazon.com/images/I/41IbsvpKrUL.jpg,330 lbs
6992,https://m.media-amazon.com/images/I/41IchjhX0tL.jpg,1.1 lbs
7008,https://m.media-amazon.com/images/I/41IepeOHHaL.jpg,125 kg
7012,https://m.media-amazon.com/images/I/41IfL7Y4wnL.jpg,1000 lb
7030,https://m.media-amazon.com/images/I/41IjeUSAAML.jpg,150KG/330LB
7040,https://m.media-amazon.com/images/I/41IkuhG6mnL.jpg,330 Lb
7050,https://m.media-amazon.com/images/I/41Ilm+WKdoL.jpg,50.0 kg
7072,https://m.media-amazon.com/images/I/41Io6ZTqLRL.jpg,800 Lb
7082,https://m.media-amazon.com/images/I/41IpqQ031aL.jpg,176 lbs
7132,https://m.media-amazon.com/images/I/41J-NodP9LL.jpg,330 lbs
7148,https://m.media-amazon.com/images/I/41J4R7sdX8L.jpg,330lb
7151,https://m.media-amazon.com/images/I/41J53p2yiqL.jpg,500 gram
7179,https://m.media-amazon.com/images/I/41JCHuo+hML.jpg,30LBS
7183,https://m.media-amazon.com/images/I/41JCwIjP9aL.jpg,500 gram
7219,https://m.media-amazon.com/images/I/41JJUunbWTS.jpg,500 gram
7260,https://m.media-amazon.com/images/I/41JT5sD6slL.jpg,330 Lbs
7268,https://m.media-amazon.com/images/I/41JU83KhT+L.jpg,220 LB
7273,https://m.media-amazon.com/images/I/41JVTZJjf3L.jpg,40-100lb
7280,https://m.media-amazon.com/images/I/41JWTfHQLCL.jpg,50lb
7288,https://m.media-amazon.com/images/I/41JXxgDoKBL.jpg,176 lbs
7297,https://m.media-amazon.com/images/I/41JZ8bYOw1L.jpg,500 gram
7302,https://m.media-amazon.com/images/I/41JZr0xZ7PL.jpg,800 lbs
7328,https://m.media-amazon.com/images/I/41JhR1+Vw1L.jpg,500 gram
7366,https://m.media-amazon.com/images/I/41JsT05QrkL.jpg,150 kg
7370,https://m.media-amazon.com/images/I/41JtxFtVFML.jpg,500 gram
7375,https://m.media-amazon.com/images/I/41Jvfz5fnML.jpg,46 pounds
7421,https://m.media-amazon.com/images/I/41K51QSdVKL.jpg,500 gram
7473,https://m.media-amazon.com/images/I/41KFEcXjF4L.jpg,145LBS/65KG
7486,https://m.media-amazon.com/images/I/41KGxuDvLlL.jpg,100KG
7519,https://m.media-amazon.com/images/I/41KPphkNG7L.jpg,33 lbs
7524,https://m.media-amazon.com/images/I/41KQrozsf4L.jpg,350lb
7528,https://m.media-amazon.com/images/I/41KRhwi8R-L.jpg,20.0 pound
7567,https://m.media-amazon.com/images/I/41KdX4ssMLS.jpg,90KG
7568,https://m.media-amazon.com/images/I/41Kdb9RjgNL.jpg,330 pounds
7574,https://m.media-amazon.com/images/I/41Kel2KWiJL.jpg,100g
7587,https://m.media-amazon.com/images/I/41KjDi+iUyL.jpg,150KG/330LB
7643,https://m.media-amazon.com/images/I/41KwZwhnc0L.jpg,243LBS
7656,https://m.media-amazon.com/images/I/41KzBCdIWyL.jpg,150KG
7660,https://m.media-amazon.com/images/I/41L+1nY0NRL.jpg,330LBS
7732,https://m.media-amazon.com/images/I/41LBIX+AKyL.jpg,30.0 kg
7770,https://m.media-amazon.com/images/I/41LFsq94XuL.jpg,440LBS
7796,https://m.media-amazon.com/images/I/41LMEiZ9H3L.jpg,500 gram
7822,https://m.media-amazon.com/images/I/41LPwmBnLGL.jpg,20 pounds
7825,https://m.media-amazon.com/images/I/41LQ6jRrTAS.jpg,8.0 kg
7829,https://m.media-amazon.com/images/I/41LQwMir8UL.jpg,50.0 kilograms
7837,https://m.media-amazon.com/images/I/41LRb2whEyL.jpg,24.0 pound
7838,https://m.media-amazon.com/images/I/41LSJLl6ANS.jpg,500 gram
7839,https://m.media-amazon.com/images/I/41LSld4cPnL.jpg,5kg
7849,https://m.media-amazon.com/images/I/41LWEz1keWL.jpg,50 pound
7866,https://m.media-amazon.com/images/I/41LYcHhqv3L.jpg,550 LBS
7879,https://m.media-amazon.com/images/I/41LbY+phnZL.jpg,500 gram
7881,https://m.media-amazon.com/images/I/41Lc0jly9KL.jpg,286 lbs
7887,https://m.media-amazon.com/images/I/41LdTQBZtTL.jpg,20.0 Lbs.
7911,https://m.media-amazon.com/images/I/41LhHdMpkRL.jpg,300 pounds
7974,https://m.media-amazon.com/images/I/41LrfZ75bAL.jpg,200.0 kg
7980,https://m.media-amazon.com/images/I/41LtinEODQL.jpg,110 LBS
8009,https://m.media-amazon.com/images/I/41Lz1oL86dL.jpg,331lb
8051,https://m.media-amazon.com/images/I/41MB1GRNZtL.jpg,330LB
8076,https://m.media-amazon.com/images/I/41MH2hqeZTL.jpg,285LBS
8102,https://m.media-amazon.com/images/I/41MLMZ7Aw1L.jpg,440 LBS
8126,https://m.media-amazon.com/images/I/41MP+8f98OL.jpg,220 lbs
8149,https://m.media-amazon.com/images/I/41MTIe9Rb6L.jpg,1000 gram
8150,https://m.media-amazon.com/images/I/41MTSdhDy4L.jpg,12.0 pound
8151,https://m.media-amazon.com/images/I/41MTzOXpT9L.jpg,28lb
8160,https://m.media-amazon.com/images/I/41MVjhLSEuL.jpg,330LBS
8165,https://m.media-amazon.com/images/I/41MW6KmlKOL.jpg,150KG
8177,https://m.media-amazon.com/images/I/41MZ47N6jnS.jpg,The image does not provide information about the maximum weight recommendation of the product.
8181,https://m.media-amazon.com/images/I/41MZTm6lcsL.jpg,150kg
8184,https://m.media-amazon.com/images/I/41MZlhTT45L.jpg,15.0 lb
8202,https://m.media-amazon.com/images/I/41Me2y9hcNL.jpg,300 lbs
8208,https://m.media-amazon.com/images/I/41MfaTh63cL.jpg,220 lbs
8230,https://m.media-amazon.com/images/I/41MlLyZdp2S.jpg,500 gram
8245,https://m.media-amazon.com/images/I/41MpGns+OkL.jpg,220LBS
8273,https://m.media-amazon.com/images/I/41MvoefcM9L.jpg,10.0 pound
8287,https://m.media-amazon.com/images/I/41MylS7X0RL.jpg,43.7 inch
8294,https://m.media-amazon.com/images/I/41N-iFqELsL.jpg,150 lbs
8322,https://m.media-amazon.com/images/I/41N6WzvJjXL.jpg,500 gram
8337,https://m.media-amazon.com/images/I/41N95hfT4sL.jpg,330 LBS
8368,https://m.media-amazon.com/images/I/41NE-nb++HL.jpg,440 pounds
8397,https://m.media-amazon.com/images/I/41NKZP7RRCL.jpg,33 LBS
8399,https://m.media-amazon.com/images/I/41NL08TlvFL.jpg,300 kg
8400,https://m.media-amazon.com/images/I/41NLCIpCuZL.jpg,325 lbs.
8416,https://m.media-amazon.com/images/I/41NPviyegNL.jpg,88 lb (40 kg)
8418,https://m.media-amazon.com/images/I/41NQdmFr6KL.jpg,400 pounds
8428,https://m.media-amazon.com/images/I/41NVJnI7CcL.jpg,350 lbs
8431,https://m.media-amazon.com/images/I/41NW6ug5ZWL.jpg,150KG
8457,https://m.media-amazon.com/images/I/41NcYZ6YtRL.jpg,132 LBS
8478,https://m.media-amazon.com/images/I/41NgEr9eklL.jpg,300 lbs.
8489,https://m.media-amazon.com/images/I/41Nk2-3CWOL.jpg,47.0 cm
8495,https://m.media-amazon.com/images/I/41NmI3s7HGL.jpg,500lbs
8529,https://m.media-amazon.com/images/I/41Nx4oMcGSL.jpg,155 pounds
8551,https://m.media-amazon.com/images/I/41O19NgOvkL.jpg,1100G
8564,https://m.media-amazon.com/images/I/41O4d7BX66L.jpg,110 lbs
8576,https://m.media-amazon.com/images/I/41O7UAiFJKL.jpg,800 lbs
8615,https://m.media-amazon.com/images/I/41OGxCxdL3L.jpg,150KG
8629,https://m.media-amazon.com/images/I/41OKMQyoxQL.jpg,220 lb
8643,https://m.media-amazon.com/images/I/41OPGsqL+zL.jpg,275lbs
8649,https://m.media-amazon.com/images/I/41OQNCxPbkL.jpg,220 LBS
8664,https://m.media-amazon.com/images/I/41OSfk5ZF5L.jpg,35 lbs
8666,https://m.media-amazon.com/images/I/41OSpHNx91L.jpg,1000 lbs
8693,https://m.media-amazon.com/images/I/41Obz1TencL.jpg,250 lbs
8699,https://m.media-amazon.com/images/I/41OciofvyYL.jpg,300LB
8704,https://m.media-amazon.com/images/I/41OdFZ96PRL.jpg,25 kg
8705,https://m.media-amazon.com/images/I/41OdFn1J3ML.jpg,330 lbs
8716,https://m.media-amazon.com/images/I/41OfEWp8U8L.jpg,400LBS
8735,https://m.media-amazon.com/images/I/41OihW3kkbL.jpg,34.4 pounds
8738,https://m.media-amazon.com/images/I/41OjXsJoJnL.jpg,220 LBS
8742,https://m.media-amazon.com/images/I/41Ok38Z71wL.jpg,243lbs
8782,https://m.media-amazon.com/images/I/41OqjoWGGPL.jpg,3.89 inch
8793,https://m.media-amazon.com/images/I/41OuvjVojbL.jpg,110 LB
8794,https://m.media-amazon.com/images/I/41OuvqAXQQL.jpg,500 gram
8800,https://m.media-amazon.com/images/I/41OwWkxXMkL.jpg,2000 gram
8807,https://m.media-amazon.com/images/I/41Oz6ofCgeL.jpg,220lb
8835,https://m.media-amazon.com/images/I/41P2d0lgmpL.jpg,22 lbs
8900,https://m.media-amazon.com/images/I/41PGvmwm3zL.jpg,"240LB, 110KG"
8902,https://m.media-amazon.com/images/I/41PHSACMvlL.jpg,220LBS
8904,https://m.media-amazon.com/images/I/41PJ7DdB9FL.jpg,400 gram
8916,https://m.media-amazon.com/images/I/41PLhZ3OLsL.jpg,180 kg
8932,https://m.media-amazon.com/images/I/41POh4D7wSL.jpg,11.0 lb
8959,https://m.media-amazon.com/images/I/41PVPb-Tp0L.jpg,500 gram
8965,https://m.media-amazon.com/images/I/41PWDpfqDfL.jpg,100 kg
8970,https://m.media-amazon.com/images/I/41PXUAGpPbL.jpg,500 gram
8975,https://m.media-amazon.com/images/I/41PZC93YneS.jpg,200 kg
8990,https://m.media-amazon.com/images/I/41PdHiqft0L.jpg,300 pound
9010,https://m.media-amazon.com/images/I/41PhEHgva9L.jpg,264LBS
9015,https://m.media-amazon.com/images/I/41Pij1mDNbL.jpg,350LB
9018,https://m.media-amazon.com/images/I/41Pj7-9K7jL.jpg,500 gram
9033,https://m.media-amazon.com/images/I/41Pmb6JBOBS.jpg,120 pounds
9051,https://m.media-amazon.com/images/I/41PqlTGtM-L.jpg,154 lb
9052,https://m.media-amazon.com/images/I/41PrDJpAIkL.jpg,30 pounds
9062,https://m.media-amazon.com/images/I/41Pu0p+WbSL.jpg,20 lbs
9096,https://m.media-amazon.com/images/I/41Q2KJcnluL.jpg,75 Lbs
9126,https://m.media-amazon.com/images/I/41QA0ZIiOwL.jpg,1000 gram
9133,https://m.media-amazon.com/images/I/41QB7uLxngL.jpg,550 lbs
9149,https://m.media-amazon.com/images/I/41QEprvX1QL.jpg,360 pound
9209,https://m.media-amazon.com/images/I/41QRm87ZJhL.jpg,110 lbs
9226,https://m.media-amazon.com/images/I/41QWAGLvJ9L.jpg,150 lbs
9228,https://m.media-amazon.com/images/I/41QWTBOcVJS.jpg,15.0 pound
9238,https://m.media-amazon.com/images/I/41QYZAa0UEL.jpg,30 lbs
9242,https://m.media-amazon.com/images/I/41QZQMcRZtS.jpg,220 lbs
9267,https://m.media-amazon.com/images/I/41Qg3MDmXjL.jpg,33lbs
9268,https://m.media-amazon.com/images/I/41QgQh09isL.jpg,110 lbs
9269,https://m.media-amazon.com/images/I/41QgTrjEp3L.jpg,330 lbs
9272,https://m.media-amazon.com/images/I/41QhPs0aurL.jpg,265 lbs
9283,https://m.media-amazon.com/images/I/41QkRPDe-VL.jpg,200kg
9287,https://m.media-amazon.com/images/I/41Qkg6XhK6L.jpg,500 gram
9288,https://m.media-amazon.com/images/I/41Ql9lJ4UDL.jpg,500 gram
9290,https://m.media-amazon.com/images/I/41Qlfd0RBUL.jpg,500 gram
9293,https://m.media-amazon.com/images/I/41QmfwZ2KZS.jpg,500 gram
9299,https://m.media-amazon.com/images/I/41QnQfbuZqS.jpg,180 KG
9355,https://m.media-amazon.com/images/I/41Qwo8cwjJL.jpg,175lb
9359,https://m.media-amazon.com/images/I/41Qx2qX3bLL.jpg,1000 gram
9362,https://m.media-amazon.com/images/I/41QxZxxWbZS.jpg,550lb
9364,https://m.media-amazon.com/images/I/41Qy-O-H+0L.jpg,1000 gram
9367,https://m.media-amazon.com/images/I/41Qyr2S8bSL.jpg,26 pound
9376,https://m.media-amazon.com/images/I/41R+ieGcntL.jpg,264 lbs.
9397,https://m.media-amazon.com/images/I/41R3p916F-L.jpg,70 lbs
9400,https://m.media-amazon.com/images/I/41R4F9M5plL.jpg,50 lbs.
9403,https://m.media-amazon.com/images/I/41R4b61ckSL.jpg,2.0 pound
9404,https://m.media-amazon.com/images/I/41R4c4AHxtL.jpg,30.0 inch
9424,https://m.media-amazon.com/images/I/41R7fD+M4FL.jpg,660 pounds
9428,https://m.media-amazon.com/images/I/41R7zQfpwKL.jpg,589 gram
9467,https://m.media-amazon.com/images/I/41RLxXs0neL.jpg,170lbs
9473,https://m.media-amazon.com/images/I/41RMGYtyTyL.jpg,330 lbs
9475,https://m.media-amazon.com/images/I/41RNTzE9Z-S.jpg,22LBS
9477,https://m.media-amazon.com/images/I/41RNlWYDJJL.jpg,800 lbs
9478,https://m.media-amazon.com/images/I/41RONGyNk9L.jpg,"120 lb, 54 kg"
9544,https://m.media-amazon.com/images/I/41RakqnFWVL.jpg,75lbs
9573,https://m.media-amazon.com/images/I/41Rgj1tjNRL.jpg,250 LBS
9579,https://m.media-amazon.com/images/I/41RiwmUB9cL.jpg,10kg
9593,https://m.media-amazon.com/images/I/41RlPciMGDL.jpg,500 gram
9618,https://m.media-amazon.com/images/I/41RrXm70NjL.jpg,The image does not provide information about the maximum weight recommendation of the product.
9626,https://m.media-amazon.com/images/I/41Rt1SvXGjL.jpg,300 pounds
9627,https://m.media-amazon.com/images/I/41Rt1rZehDS.jpg,265lbs
9655,https://m.media-amazon.com/images/I/41RyVKn3JiS.jpg,1000 gram
9662,https://m.media-amazon.com/images/I/41RzfuaxFsL.jpg,380Lbs
9721,https://m.media-amazon.com/images/I/41S9Me1G6qL.jpg,220.5 lbs
9735,https://m.media-amazon.com/images/I/41SBzzurYjL.jpg,12.0 inch
9739,https://m.media-amazon.com/images/I/41SCX3KrfpL.jpg,220 LB
9768,https://m.media-amazon.com/images/I/41SJsUt9mTL.jpg,1000 gram
9795,https://m.media-amazon.com/images/I/41SOP9LU05L.jpg,500 gram
9803,https://m.media-amazon.com/images/I/41SQ87963hL.jpg,150lbs
9829,https://m.media-amazon.com/images/I/41SXcqSBZeL.jpg,19.9 pound
9849,https://m.media-amazon.com/images/I/41ScbNckO2L.jpg,100KG
9853,https://m.media-amazon.com/images/I/41SdCk0yjuL.jpg,275LBS
9899,https://m.media-amazon.com/images/I/41Sn6CtzzOL.jpg,800 LBS
9925,https://m.media-amazon.com/images/I/41SriIa3FUL.jpg,220 pounds
9954,https://m.media-amazon.com/images/I/41SyMK06+mL.jpg,350 Pounds
9988,https://m.media-amazon.com/images/I/41T5+xr8q2L.jpg,300 lb
10015,https://m.media-amazon.com/images/I/41TA4DAAsfL.jpg,8 kg
10027,https://m.media-amazon.com/images/I/41TD7FiSpuL.jpg,3.6
10030,https://m.media-amazon.com/images/I/41TExQcrdDL.jpg,25 gram
10034,https://m.media-amazon.com/images/I/41TG4Gd9hoL.jpg,7 lb
10053,https://m.media-amazon.com/images/I/41TK3fMJirL.jpg,150KG/330LBS
10087,https://m.media-amazon.com/images/I/41TPn8yOOrL.jpg,1.18 inch
10100,https://m.media-amazon.com/images/I/41TU4trPIDL.jpg,15kg
10105,https://m.media-amazon.com/images/I/41TV9oxA0kL.jpg,330 LBS
10107,https://m.media-amazon.com/images/I/41TViFKSTJL.jpg,90 lbs - 160 lbs
10116,https://m.media-amazon.com/images/I/41TXRViRWiL.jpg,220lb
10123,https://m.media-amazon.com/images/I/41TZRd8R9JL.jpg,330LBS
10124,https://m.media-amazon.com/images/I/41TZXf1iK8L.jpg,60lbs
10128,https://m.media-amazon.com/images/I/41Ta8Gv-YQL.jpg,150lb
10137,https://m.media-amazon.com/images/I/41TdMLoKu1L.jpg,330 lbs
10203,https://m.media-amazon.com/images/I/41TpLkB0IuL.jpg,25016
10218,https://m.media-amazon.com/images/I/41TssdU62FL.jpg,150kg
10228,https://m.media-amazon.com/images/I/41TuZ8zLpkL.jpg,70.0 pound
10233,https://m.media-amazon.com/images/I/41TvKAckGnL.jpg,10.0 pound
10246,https://m.media-amazon.com/images/I/41Ty+Oo5jOL.jpg,180 lbs
10253,https://m.media-amazon.com/images/I/41U+prm39oL.jpg,1500g
10281,https://m.media-amazon.com/images/I/41U4y5XfgBL.jpg,300 LBS
10291,https://m.media-amazon.com/images/I/41U82TlQ9IL.jpg,50.0 pound
10292,https://m.media-amazon.com/images/I/41U8mHDErXL.jpg,150 inch
10293,https://m.media-amazon.com/images/I/41U90o33p2L.jpg,49cc
10294,https://m.media-amazon.com/images/I/41U91N8lpuL.jpg,3000 LBS
10303,https://m.media-amazon.com/images/I/41UC1DqyViS.jpg,0.000 kg
10304,https://m.media-amazon.com/images/I/41UCOlA6W5S.jpg,450 grams
10312,https://m.media-amazon.com/images/I/41UEQ6ZlmUL.jpg,500 gram
10336,https://m.media-amazon.com/images/I/41UJPRxpMTL.jpg,300kg
10350,https://m.media-amazon.com/images/I/41UMzCFD4OL.jpg,350 lb
10368,https://m.media-amazon.com/images/I/41UQT6oGETL.jpg,19.5 kg
10396,https://m.media-amazon.com/images/I/41UXc0IgDRL.jpg,80 pcs
10419,https://m.media-amazon.com/images/I/41UfaR9HnrL.jpg,50 gram
10428,https://m.media-amazon.com/images/I/41UiUeqLSrS.jpg,350 lbs
10429,https://m.media-amazon.com/images/I/41Uifcd20zL.jpg,60 lbs
10449,https://m.media-amazon.com/images/I/41Um2iCWPoL.jpg,20 pounds
10450,https://m.media-amazon.com/images/I/41Umhj6mAFL.jpg,500 gram
10482,https://m.media-amazon.com/images/I/41UrZ7c7GML.jpg,16.0 oz
10532,https://m.media-amazon.com/images/I/41V6cbgsuSL.jpg,110 LBS
10545,https://m.media-amazon.com/images/I/41V9sQLpqyL.jpg,265 LBS
10565,https://m.media-amazon.com/images/I/41VEDr9ddNL.jpg,300 lbs
10570,https://m.media-amazon.com/images/I/41VGWMOlyIL.jpg,30 pounds
10575,https://m.media-amazon.com/images/I/41VItCE6CKL.jpg,1000g
10587,https://m.media-amazon.com/images/I/41VLuWAfeFL.jpg,220lbs
10590,https://m.media-amazon.com/images/I/41VNp3OcUiL.jpg,150lbs
10591,https://m.media-amazon.com/images/I/41VNrvujuZL.jpg,500 gram
10597,https://m.media-amazon.com/images/I/41VOHtdtjML.jpg,300 lbs
10600,https://m.media-amazon.com/images/I/41VP3hFh0tS.jpg,330 lbs
10603,https://m.media-amazon.com/images/I/41VPPCZSUNL.jpg,660 lbs
10624,https://m.media-amazon.com/images/I/41VV0y-3HgL.jpg,330 lbs
10625,https://m.media-amazon.com/images/I/41VV6Ell4yL.jpg,3000 LB
10636,https://m.media-amazon.com/images/I/41VYlIcwpVL.jpg,12.0 pound
10656,https://m.media-amazon.com/images/I/41VcCYgmurL.jpg,300 lbs
10667,https://m.media-amazon.com/images/I/41VhBqK45jL.jpg,50.0 pound
10685,https://m.media-amazon.com/images/I/41Vlr52rpgS.jpg,800 lbs
10688,https://m.media-amazon.com/images/I/41Vmc-oQSHL.jpg,30.0 kilogram
10693,https://m.media-amazon.com/images/I/41Vpb6SZ6ML.jpg,500 gram
10719,https://m.media-amazon.com/images/I/41VvYZiuASL.jpg,17.8 inch
10745,https://m.media-amazon.com/images/I/41Vz8uGbQxL.jpg,330 LBS
10769,https://m.media-amazon.com/images/I/41W1BHw4R7L.jpg,200 kg
10789,https://m.media-amazon.com/images/I/41W4eywCicL.jpg,"25LBS, 11.3KG"
10795,https://m.media-amazon.com/images/I/41W5eJNcudL.jpg,10Ah / 360Wh
10804,https://m.media-amazon.com/images/I/41W8MSd2+xL.jpg,660 lbs
